Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Slovenia,SVN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,15797.1472646214,19639.7297406714,..,..
Slovenia,SVN,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,32573401716.704,41402101831.9849,..,..
Slovenia,SVN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.27118524835097,6.85746250727736,..,..
Slovenia,SVN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,18948.9366946675,23493.4748984427,..,..
Solomon Islands,SLB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.00257063857765,-3.4715577977496,..,..
Solomon Islands,SLB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1203350922.60793,1505399373.49303,..,..
Solomon Islands,SLB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1844.0857717838,1698.29738678791,..,..
Solomon Islands,SLB,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,1137631265.2996,1295106302.48798,..,..
Solomon Islands,SLB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-2.59329691207023,-5.76176198946615,..,..
Solomon Islands,SLB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1950.61649809685,1974.0586677433,..,..
Somalia,SOM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.85977230092804,5.3976807901599,..,..
Somalia,SOM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3733787360.60774,6155445283.03518,..,..
Somalia,SOM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,275.199715358778,306.481662686271,..,..
Somalia,SOM,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,3671024126.23098,5293376889.85121,..,..
Somalia,SOM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.09552924061272,1.61271024931192,..,..
Somalia,SOM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,279.904785018239,356.394631286497,..,..
South Africa,ZAF,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.76518238749379,6.83563722462266,..,..
South Africa,ZAF,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,309055651991.273,339552672450.42,..,..
South Africa,ZAF,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,4952.63351421669,4947.25609049693,..,..
South Africa,ZAF,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,275340857896.247,304269127273.165,..,..
South Africa,ZAF,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.0883776087746497,5.20238575878456,..,..
South Africa,ZAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5559.07100567993,5520.94799061464,..,..
South Sudan,SSD,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,14.0532439133162,..,..,..
South Sudan,SSD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,8927272471.17022,..,..,..
South Sudan,SSD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,835.3833608953,..,..,..
South Sudan,SSD,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,9385593042.64404,..,..,..
South Sudan,SSD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,13.3548385647485,..,..,..
South Sudan,SSD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,794.589627603685,..,..,..
Spain,ESP,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.4828692341103,5.86491071596204,..,..
Spain,ESP,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1148091269691.01,1191011399598.2,..,..
Spain,ESP,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,20703.0505892072,21799.9878439968,..,..
Spain,ESP,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,962296051476.97,1033663732813.46,..,..
Spain,ESP,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.78670728372448,5.75296572230893,..,..
Spain,ESP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,24700.2901040262,25118.4531381716,..,..
Sri Lanka,LKA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,1.64754451590568,..,..
Sri Lanka,LKA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,74624464524.9212,80018415420.4858,..,..
Sri Lanka,LKA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,3890.3835601376,..,..
Sri Lanka,LKA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,86195338158.4086,..,..
Sri Lanka,LKA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,0.560233266119184,..,..
Sri Lanka,LKA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3591.51335667154,3611.59123580456,..,..
St. Kitts and Nevis,KNA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
St. Kitts and Nevis,KNA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
St. Kitts and Nevis,KNA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
St. Kitts and Nevis,KNA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
St. Kitts and Nevis,KNA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
St. Kitts and Nevis,KNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
St. Lucia,LCA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
St. Lucia,LCA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1365613966.33514,1366615021.79032,..,..
St. Lucia,LCA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
St. Lucia,LCA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
St. Lucia,LCA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
St. Lucia,LCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7842.13650286061,7655.16307116389,..,..
St. Martin (French part),MAF,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
St. Martin (French part),MAF,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
St. Martin (French part),MAF,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
St. Martin (French part),MAF,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
St. Martin (French part),MAF,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
St. Martin (French part),MAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
St. Vincent and the Grenadines,VCT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
St. Vincent and the Grenadines,VCT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,607281265.706589,749251352.166321,..,..
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
St. Vincent and the Grenadines,VCT,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5647.28940072152,7285.53156976615,..,..
Sudan,SDN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,-1.74781286390453,..,..
Sudan,SDN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,69120396423.3919,28763839534.6075,..,..
Sudan,SDN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Sudan,SDN,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Sudan,SDN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,-4.35950989807273,..,..
Sudan,SDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1780.38354492188,598.412292480469,..,..
Suriname,SUR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Suriname,SUR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3897502195.30685,1935667027.22924,..,..
Suriname,SUR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Suriname,SUR,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Suriname,SUR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Suriname,SUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6773.8705071438,3132.6744747162,..,..
Sweden,SWE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.68755378807455,4.53265085047299,..,..
Sweden,SWE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,495514182187.217,539858010828.979,..,..
Sweden,SWE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,42324.7820778671,46084.2759381453,..,..
Sweden,SWE,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,410385742753.028,480005108243.569,..,..
Sweden,SWE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.67370573852827,3.90671813136998,..,..
Sweden,SWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,51104.4307652468,51830.6266145746,..,..
Switzerland,CHE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-0.252640122281662,8.44437661985842,..,..
Switzerland,CHE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,565016110459.73,606111972184.517,..,..
Switzerland,CHE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,64625.6380419396,63901.0375650001,..,..
Switzerland,CHE,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,529196666326.491,556229520932.271,..,..
Switzerland,CHE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-1.46226726321017,7.61740307343226,..,..
Switzerland,CHE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,68999.9181134434,69631.6582374907,..,..
Syrian Arab Republic,SYR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Syrian Arab Republic,SYR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,18267655189.7962,..,..,..
Syrian Arab Republic,SYR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Syrian Arab Republic,SYR,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Syrian Arab Republic,SYR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Syrian Arab Republic,SYR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,901.053686944039,..,..,..
Tajikistan,TJK,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,10.0296556376027,1.91802471904892,..,..
Tajikistan,TJK,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,9853208337.65007,9055722664.39267,..,..
Tajikistan,TJK,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1041.09752327146,1152.25415886658,..,..
Tajikistan,TJK,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,8771821319.39492,11484411194.0406,..,..
Tajikistan,TJK,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,7.30256156382698,-0.307054346877607,..,..
Tajikistan,TJK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1169.44365635036,908.578935853794,..,..
Tanzania,TZA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,11.8887539981356,3.99201059950327,..,..
Tanzania,TZA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,40084310796.0416,59188718347.0886,..,..
Tanzania,TZA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,707.719970703125,899.41943359375,..,..
Tanzania,TZA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,34589742236.4357,54790431980.081,..,..
Tanzania,TZA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,8.51215905079607,0.934338045804495,..,..
Tanzania,TZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,820.140991210938,971.620056152344,..,..
Thailand,THA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Thailand,THA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,309975595504.157,386826546804.11,..,..
Thailand,THA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Thailand,THA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Thailand,THA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Thailand,THA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4414.57752298915,5393.01457363715,..,..
Timor-Leste,TLS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,-65.6566721416172,..,..
Timor-Leste,TLS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,564159462.32175,..,..
Timor-Leste,TLS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,393.879805238619,..,..
Timor-Leste,TLS,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,531792486.365064,..,..
Timor-Leste,TLS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,-66.2693449070117,..,..
Timor-Leste,TLS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,417.852874646055,..,..
Togo,TGO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,9.60044716141641,2.52807969601329,..,..
Togo,TGO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3799715491.37288,7389560187.73252,..,..
Togo,TGO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,431.150856345286,735.376825354262,..,..
Togo,TGO,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,3221753216.49733,6528954163.31194,..,..
Togo,TGO,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,6.85755019686501,0.118472426342734,..,..
Togo,TGO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,508.496609729457,832.309612794466,..,..
Tonga,TON,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.488382571783447,-7.82899564892485,..,..
Tonga,TON,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,404730704.241741,451921466.069444,..,..
Tonga,TON,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,3652.00813311557,4552.41313810989,..,..
Tonga,TON,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,389336935.063317,480234061.939212,..,..
Tonga,TON,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.930456425080692,-7.64201494050575,..,..
Tonga,TON,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3796.40278252062,4284.02186055023,..,..
Trinidad and Tobago,TTO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Trinidad and Tobago,TTO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,21123800416.4071,20708680377.9956,..,..
Trinidad and Tobago,TTO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Trinidad and Tobago,TTO,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Trinidad and Tobago,TTO,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Trinidad and Tobago,TTO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,15701.4236640077,15142.8168882019,..,..
Tunisia,TUN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.66849409137788,3.77638561230005,..,..
Tunisia,TUN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,39815256231.1867,39584781006.5511,..,..
Tunisia,TUN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,3158.93957023785,3260.55137383663,..,..
Tunisia,TUN,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,35614794489.4578,39285151014.9382,..,..
Tunisia,TUN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.41084279543045,3.13414733864674,..,..
Tunisia,TUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3531.50959343833,3285.41977717876,..,..
Turkiye,TUR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Turkiye,TUR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,792603412596.08,..,..,..
Turkiye,TUR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Turkiye,TUR,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Turkiye,TUR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Turkiye,TUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,10269.2934082314,..,..,..
Turkmenistan,TKM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Turkmenistan,TKM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
Turkmenistan,TKM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Turkmenistan,TKM,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Turkmenistan,TKM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Turkmenistan,TKM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
Turks and Caicos Islands,TCA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Turks and Caicos Islands,TCA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,766639557.653637,849820404.516638,..,..
Turks and Caicos Islands,TCA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Turks and Caicos Islands,TCA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Turks and Caicos Islands,TCA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Turks and Caicos Islands,TCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,21872.7405892621,18783.4671555078,..,..
Tuvalu,TUV,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Tuvalu,TUV,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
Tuvalu,TUV,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Tuvalu,TUV,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Tuvalu,TUV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Tuvalu,TUV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
